antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'french fries', 'spaghetti'})",frozenset({'ground beef'}),0.027596320490601255,0.09825356619117451,0.005599253432875617,0.20289855072463767,2.065050242856862,0.002887816530919461,1.1312818896874357
frozenset({'ground beef'}),"frozenset({'french fries', 'spaghetti'})",0.09825356619117451,0.027596320490601255,0.005599253432875617,0.05698778833107192,2.065050242856862,0.002887816530919461,1.0311676428754344
frozenset({'spaghetti'}),"frozenset({'french fries', 'ground beef'})",0.17411011865084655,0.01386481802426343,0.005599253432875617,0.03215926493108729,2.319486983154671,0.003185248321598715,1.0189023320097406
"frozenset({'mineral water', 'escalope'})",frozenset({'chocolate'}),0.017064391414478068,0.1638448206905746,0.005599253432875617,0.32812500000000006,2.00265713995118,0.0028033412813766767,1.2445100343210052
frozenset({'chocolate'}),"frozenset({'mineral water', 'escalope'})",0.1638448206905746,0.017064391414478068,0.005599253432875617,0.03417412530512612,2.00265713995118,0.0028033412813766767,1.0177151330679077
frozenset({'herb & pepper'}),frozenset({'ground beef'}),0.04946007199040128,0.09825356619117451,0.015997866951073192,0.3234501347708895,3.2919938411349285,0.011138238493944044,1.3328602667054752
frozenset({'ground beef'}),frozenset({'herb & pepper'}),0.09825356619117451,0.04946007199040128,0.015997866951073192,0.1628222523744912,3.291993841134928,0.011138238493944044,1.1354099302156795
frozenset({'grated cheese'}),frozenset({'herb & pepper'}),0.0523930142647647,0.04946007199040128,0.006532462338354886,0.12468193384223919,2.5208603389505018,0.003941100081025503,1.0859366038016636
frozenset({'herb & pepper'}),frozenset({'grated cheese'}),0.04946007199040128,0.0523930142647647,0.006532462338354886,0.1320754716981132,2.5208603389505018,0.003941100081025503,1.0918080487819015
frozenset({'cooking oil'}),frozenset({'herb & pepper'}),0.0510598586855086,0.04946007199040128,0.005332622317024397,0.10443864229765012,2.111574813678365,0.0028071980306194253,1.0613900653868114
frozenset({'herb & pepper'}),frozenset({'cooking oil'}),0.04946007199040128,0.0510598586855086,0.005332622317024397,0.10781671159029649,2.111574813678365,0.0028071980306194253,1.0636156870926776
"frozenset({'mineral water', 'herb & pepper'})",frozenset({'ground beef'}),0.017064391414478068,0.09825356619117451,0.006665777896280496,0.39062500000000006,3.975682666214383,0.004989140584925966,1.4797890195837136
"frozenset({'mineral water', 'ground beef'})",frozenset({'herb & pepper'}),0.040927876283162246,0.04946007199040128,0.006665777896280496,0.16286644951140067,3.2928874333827935,0.004641482188901054,1.1354698750931784
frozenset({'herb & pepper'}),"frozenset({'mineral water', 'ground beef'})",0.04946007199040128,0.040927876283162246,0.006665777896280496,0.1347708894878706,3.292887433382793,0.004641482188901054,1.1084603049811428
frozenset({'ground beef'}),"frozenset({'mineral water', 'herb & pepper'})",0.09825356619117451,0.017064391414478068,0.006665777896280496,0.067842605156038,3.9756826662143836,0.004989140584925966,1.0544738624854872
"frozenset({'herb & pepper', 'ground beef'})",frozenset({'spaghetti'}),0.015997866951073192,0.17411011865084655,0.006399146780429276,0.39999999999999997,2.29739663093415,0.0036137562674174663,1.3764831355819223
"frozenset({'spaghetti', 'ground beef'})",frozenset({'herb & pepper'}),0.03919477403012932,0.04946007199040128,0.006399146780429276,0.163265306122449,3.3009516475053635,0.00446057043525157,1.1360111334748864
"frozenset({'herb & pepper', 'spaghetti'})",frozenset({'ground beef'}),0.01626449806692441,0.09825356619117451,0.006399146780429276,0.3934426229508197,4.004359721511667,0.004801101843044489,1.486663039522658
frozenset({'ground beef'}),"frozenset({'herb & pepper', 'spaghetti'})",0.09825356619117451,0.01626449806692441,0.006399146780429276,0.06512890094979648,4.004359721511667,0.004801101843044489,1.052268599310126
frozenset({'herb & pepper'}),"frozenset({'spaghetti', 'ground beef'})",0.04946007199040128,0.03919477403012932,0.006399146780429276,0.1293800539083558,3.3009516475053635,0.00446057043525157,1.1035874267331953
frozenset({'spaghetti'}),"frozenset({'herb & pepper', 'ground beef'})",0.17411011865084655,0.015997866951073192,0.006399146780429276,0.036753445635528334,2.2973966309341503,0.0036137562674174663,1.0215475244530194
"frozenset({'mineral water', 'eggs'})",frozenset({'herb & pepper'}),0.05092654312758299,0.04946007199040128,0.005332622317024397,0.10471204188481675,2.1171024964366856,0.0028137918277118664,1.0617141885955168
frozenset({'herb & pepper'}),"frozenset({'mineral water', 'eggs'})",0.04946007199040128,0.05092654312758299,0.005332622317024397,0.10781671159029649,2.1171024964366856,0.0028137918277118664,1.0637651132920445
"frozenset({'mineral water', 'herb & pepper'})",frozenset({'spaghetti'}),0.017064391414478068,0.17411011865084655,0.005999200106652446,0.3515625,2.0191962576569678,0.0030281168927731826,1.273661503767369
"frozenset({'mineral water', 'spaghetti'})",frozenset({'herb & pepper'}),0.05972536995067324,0.04946007199040128,0.005999200106652446,0.10044642857142858,2.0308589237581827,0.003045179009238798,1.056679622204219
frozenset({'herb & pepper'}),"frozenset({'mineral water', 'spaghetti'})",0.04946007199040128,0.05972536995067324,0.005999200106652446,0.12129380053908355,2.030858923758182,0.003045179009238798,1.0700671403322093
frozenset({'spaghetti'}),"frozenset({'mineral water', 'herb & pepper'})",0.17411011865084655,0.017064391414478068,0.005999200106652446,0.03445635528330781,2.0191962576569678,0.0030281168927731826,1.0180126128570117
frozenset({'tomato sauce'}),frozenset({'spaghetti'}),0.014131449140114652,0.17411011865084655,0.006265831222503666,0.4433962264150943,2.546642491837383,0.0038054029360099005,1.4838021597120383
frozenset({'spaghetti'}),frozenset({'tomato sauce'}),0.17411011865084655,0.014131449140114652,0.006265831222503666,0.03598774885145482,2.546642491837383,0.0038054029360099005,1.0226722219404372
frozenset({'tomato sauce'}),frozenset({'ground beef'}),0.014131449140114652,0.09825356619117451,0.005332622317024397,0.3773584905660377,3.840659481324083,0.003944157043558926,1.4482594239959923
frozenset({'ground beef'}),frozenset({'tomato sauce'}),0.09825356619117451,0.014131449140114652,0.005332622317024397,0.054274084124830396,3.840659481324083,0.003944157043558926,1.0424463730039246
frozenset({'chocolate'}),frozenset({'tomato sauce'}),0.1638448206905746,0.014131449140114652,0.005065991201173177,0.030919446704637914,2.1879883936932925,0.002750626450713117,1.0173236347664139
frozenset({'tomato sauce'}),frozenset({'chocolate'}),0.014131449140114652,0.1638448206905746,0.005065991201173177,0.3584905660377358,2.1879883936932925,0.002750626450713117,1.3034183677470452
"frozenset({'mineral water', 'french fries'})",frozenset({'cake'}),0.03372883615517931,0.08105585921877083,0.006399146780429276,0.18972332015810275,2.340649053463699,0.0036652269854220744,1.1341115493543952
frozenset({'cake'}),"frozenset({'mineral water', 'french fries'})",0.08105585921877083,0.03372883615517931,0.006399146780429276,0.07894736842105264,2.340649053463699,0.0036652269854220744,1.0490944064600911
"frozenset({'chocolate', 'cake'})",frozenset({'spaghetti'}),0.013598186908412212,0.17411011865084655,0.005199306759098787,0.3823529411764706,2.1960408972164673,0.0028317248230387486,1.3371550459938675
frozenset({'spaghetti'}),"frozenset({'chocolate', 'cake'})",0.17411011865084655,0.013598186908412212,0.005199306759098787,0.029862174578866772,2.1960408972164673,0.0028317248230387486,1.0167646155466563
"frozenset({'milk', 'cake'})",frozenset({'mineral water'}),0.013331555792560993,0.23836821757099053,0.006399146780429276,0.48,2.013691275167785,0.0032213275887082986,1.464676504671172
frozenset({'mineral water'}),"frozenset({'milk', 'cake'})",0.23836821757099053,0.013331555792560993,0.006399146780429276,0.02684563758389262,2.013691275167785,0.0032213275887082986,1.0138868840476443
frozenset({'cereals'}),frozenset({'milk'}),0.025729902679642713,0.12958272230369283,0.007065724570057326,0.2746113989637306,2.119197637476279,0.003731573736220142,1.1999323899670522
frozenset({'milk'}),frozenset({'cereals'}),0.12958272230369283,0.025729902679642713,0.007065724570057326,0.05452674897119342,2.119197637476279,0.003731573736220142,1.0304576002126085
frozenset({'pancakes'}),frozenset({'light mayo'}),0.09505399280095987,0.027196373816824423,0.005465937874950006,0.05750350631136045,2.1143813766740918,0.002880813953953364,1.0321562283758992
frozenset({'light mayo'}),frozenset({'pancakes'}),0.027196373816824423,0.09505399280095987,0.005465937874950006,0.20098039215686272,2.1143813766740918,0.002880813953953364,1.1325704629975717
frozenset({'escalope'}),frozenset({'mushroom cream sauce'}),0.0793227569657379,0.019064124783362217,0.005732568990801226,0.0722689075630252,3.7908326967150496,0.004220350053846084,1.057349358249818
frozenset({'mushroom cream sauce'}),frozenset({'escalope'}),0.019064124783362217,0.0793227569657379,0.005732568990801226,0.3006993006993007,3.790832696715049,0.004220350053846084,1.3165684575389947
frozenset({'mineral water'}),frozenset({'nonfat milk'}),0.23836821757099053,0.010398613518197574,0.005065991201173177,0.021252796420581657,2.0438105891126024,0.002587292231630814,1.0110898737311216
frozenset({'nonfat milk'}),frozenset({'mineral water'}),0.010398613518197574,0.23836821757099053,0.005065991201173177,0.4871794871794871,2.0438105891126024,0.002587292231630814,1.4851819757365683
